"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"39","ACT Venture Capital","Trustev","3,207,168","convertible_note","2014-11-01","Details","Exited"
"40","Delta Partners","Popdeem","500,000","venture","2016-08-29","Details",""
"41","Enterprise Ireland","Popdeem","500,000","venture","2016-08-29","Details",""
"42","Wayra","Lernstift","62,500","seed","2013-08-10","Details",""
"43","Innovations and Technologies Fund (FIT)","Datamolino","500,000","seed","2014-02-06","Details",""
"44","Wayra","Popdeem","150,000","seed","2012-09-10","Details",""
"45","Wayra","BragBet","195,000","seed","2013-01-01","Details",""
"46","Wayra","Lernstift","500,000","product_crowdfunding","2014-08-27","Details",""
"47","David Coallier","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"48","Wayra","Remote Assistant","39,000","seed","2013-08-01","Details",""
"49","Wayra","Conker","20,000","venture","2013-08-01","Details",""
"50","Wayra","i-Frontdesk","50,000","seed","2012-07-01","Details",""
"51","Investor","zyncd","110,000","venture","2014-09-01","Details",""
"52","Wayra","Woopie","30,000","convertible_note","2013-09-01","Details",""
"53","Wayra","Vbot","62,500","grant","2014-03-01","Details",""
"54","Delta Partners","Hiri","1,000,000","seed","2016-06-09","Details",""
"55","Wayra","Fabbeo","50,000","seed","2012-11-01","Details",""
"56","Wayra","Hiri","250,000","seed","2014-06-01","Details",""
"57","Wayra","Frockadvisor","135,000","grant","2014-03-01","Details",""
"58","ACT Venture Capital","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"59","Wayra","Lionexpo","39,250","seed","2013-07-01","Details",""
"60","Wayra","Clearkarma","50,000","seed","2012-11-01","Details",""
"61","Wayra","BragBet","113,000","grant","2013-09-01","Details",""
"62","Wayra","OptiWi-Fi","100,000","grant","2013-09-01","Details",""
"63","Wayra","Woopie","50,000","seed","2012-10-01","Details",""
"64","Wayra","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"65","Notion Capital","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"66","Wayra","Frockadvisor","100,000","convertible_note","2015-02-01","Details",""
"67","Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"68","Wayra","Spotfav","50,000","seed","2013-02-01","Details",""
"69","Wayra","CipherApps","20,000","seed","2013-12-01","Details",""
"70","Wayra","Woppa","39,250","seed","2013-09-01","Details",""
"71","Wayra","Voucherlink","40,000","seed","2013-10-01","Details","Dead"
"72","Wayra","Superbly.co","50,000","seed","2013-10-01","Details",""
"73","Wayra","Mapilary","39,250","seed","2013-11-01","Details",""
"74","Daniel Kaesmacher","Lernstift","110,000","seed","2013-04-08","Details",""
"75","Wayra","Fabbeo","50,000","seed","2012-11-01","Details",""
"76","Wayra","Frockadvisor","100,000","seed","2015-02-01","Details",""
"77","Wayra","Hiri","65,000","convertible_note","2014-05-01","Details",""
"78","Wayra","Popdeem","2,500","grant","2013-11-01","Details",""
"79","Wayra","BragBet","35,000","grant","2015-04-01","Details",""
"80","Wayra","Centersonic","20,000","seed","2013-12-01","Details",""
"81","Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"82","Wayra","OptiWi-Fi","200,000","convertible_note","2014-06-01","Details",""
"83","Wayra","Gotcha Ninjas","57,000","grant","2014-03-01","Details","Dead"
"84","Wayra","Lernstift","500,000","product_crowdfunding","2014-08-27","Details",""
"85","Wayra","Datamolino","39,250","seed","2013-09-01","Details",""
"86","Wayra","Popdeem","500,000","seed","2014-05-21","Details",""
"87","Wayra","Cleverlize","50,000","seed","2013-01-01","Details",""
"88","Wayra","Lernstift","62,500","seed","2013-08-10","Details",""
"89","Mangrove Capital Partners","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"90","Greycroft Partners","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"91","Texas Atlantic Capital","zyncd","600,000","venture","2016-04-16","Details",""
"92","Wayra","Conker","40,000","convertible_note","2013-02-01","Details",""
"93","Wayra","zyncd","110,000","venture","2014-09-01","Details",""
"94","Texas Atlantic Capital","zyncd","","venture","2015-12-01","Details",""
"95","Mangrove Capital Partners","Trustev","3,207,168","convertible_note","2014-11-01","Details","Exited"
"96","Enterprise Ireland","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"97","Wayra","Vbot","40,000","seed","2013-10-01","Details",""
"98","Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"99","Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"100","Wayra","hapticom","40,000","seed","2013-09-01","Details",""
"101","Kevin Abosch","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"102","Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"103","Wayra","OptiWi-Fi","285,000","seed","2014-06-01","Details",""
"104","Daniel Kaesmacher","Lernstift","110,000","seed","2013-04-08","Details",""
"105","Wayra","BIG Launcher","50,000","grant","2014-05-01","Details",""
"106","ACT Venture Capital","Hiri","1,000,000","seed","2016-06-09","Details",""
"107","NDRC","Gotcha Ninjas","","seed","2013-02-01","Details","Dead"
"108","Wayra","Superbly.co","50,000","seed","2013-10-01","Details",""
"109","J&T Ventures","zyncd","600,000","venture","2016-04-16","Details",""
"110","Shane Naughton","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
