"","V1","V2","V3","V4","V5","V6","V7","V8"
"140",27,"Wayra","Trustev","300,000","angel","2013-02-14","Details","Exited"
"141",28,"Enterprise Ireland","Hiri","1,000,000","seed","2016-06-09","Details",""
"142",29,"Wayra","Pockets United","50,000","debt_financing","2012-11-01","Details",""
"143",30,"Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"144",31,"NDRC","BragBet","","seed","2010-09-01","Details",""
"145",32,"NDRC","Frockadvisor","","seed","2013-02-01","Details",""
"146",33,"Wayra","Hiri","250,000","grant","2013-12-01","Details",""
"147",34,"Wayra","Conker","70,000","grant","2013-09-01","Details",""
"148",35,"Wayra","SeeSearch","20,000","seed","2013-12-01","Details",""
"149",36,"Wayra","SeeSearch","50,000","seed","2014-03-01","Details",""
"150",37,"NDRC","Popdeem","","seed","2012-02-01","Details",""
"151",38,"Wayra","BragBet","315,000","convertible_note","2013-08-01","Details",""
"152",39,"ACT Venture Capital","Trustev","3,207,168","convertible_note","2014-11-01","Details","Exited"
"153",40,"Delta Partners","Popdeem","500,000","venture","2016-08-29","Details",""
"154",41,"Enterprise Ireland","Popdeem","500,000","venture","2016-08-29","Details",""
"155",42,"Wayra","Lernstift","62,500","seed","2013-08-10","Details",""
"156",43,"Innovations and Technologies Fund (FIT)","Datamolino","500,000","seed","2014-02-06","Details",""
"157",44,"Wayra","Popdeem","150,000","seed","2012-09-10","Details",""
"158",45,"Wayra","BragBet","195,000","seed","2013-01-01","Details",""
"159",46,"Wayra","Lernstift","500,000","product_crowdfunding","2014-08-27","Details",""
"160",47,"David Coallier","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"161",48,"Wayra","Remote Assistant","39,000","seed","2013-08-01","Details",""
"162",49,"Wayra","Conker","20,000","venture","2013-08-01","Details",""
"163",50,"Wayra","i-Frontdesk","50,000","seed","2012-07-01","Details",""
"164",51,"Investor","zyncd","110,000","venture","2014-09-01","Details",""
"165",52,"Wayra","Woopie","30,000","convertible_note","2013-09-01","Details",""
"166",53,"Wayra","Vbot","62,500","grant","2014-03-01","Details",""
"167",54,"Delta Partners","Hiri","1,000,000","seed","2016-06-09","Details",""
"168",55,"Wayra","Fabbeo","50,000","seed","2012-11-01","Details",""
"169",56,"Wayra","Hiri","250,000","seed","2014-06-01","Details",""
"170",57,"Wayra","Frockadvisor","135,000","grant","2014-03-01","Details",""
"171",58,"ACT Venture Capital","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"172",59,"Wayra","Lionexpo","39,250","seed","2013-07-01","Details",""
"173",60,"Wayra","Clearkarma","50,000","seed","2012-11-01","Details",""
"174",61,"Wayra","BragBet","113,000","grant","2013-09-01","Details",""
"175",62,"Wayra","OptiWi-Fi","100,000","grant","2013-09-01","Details",""
"176",63,"Wayra","Woopie","50,000","seed","2012-10-01","Details",""
"177",64,"Wayra","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"178",65,"Notion Capital","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"179",66,"Wayra","Frockadvisor","100,000","convertible_note","2015-02-01","Details",""
"180",67,"Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"181",68,"Wayra","Spotfav","50,000","seed","2013-02-01","Details",""
"182",69,"Wayra","CipherApps","20,000","seed","2013-12-01","Details",""
"183",70,"Wayra","Woppa","39,250","seed","2013-09-01","Details",""
"184",71,"Wayra","Voucherlink","40,000","seed","2013-10-01","Details","Dead"
"185",72,"Wayra","Superbly.co","50,000","seed","2013-10-01","Details",""
"186",73,"Wayra","Mapilary","39,250","seed","2013-11-01","Details",""
"187",74,"Daniel Kaesmacher","Lernstift","110,000","seed","2013-04-08","Details",""
"188",75,"Wayra","Fabbeo","50,000","seed","2012-11-01","Details",""
"189",76,"Wayra","Frockadvisor","100,000","seed","2015-02-01","Details",""
"190",77,"Wayra","Hiri","65,000","convertible_note","2014-05-01","Details",""
"191",78,"Wayra","Popdeem","2,500","grant","2013-11-01","Details",""
"192",79,"Wayra","BragBet","35,000","grant","2015-04-01","Details",""
"193",80,"Wayra","Centersonic","20,000","seed","2013-12-01","Details",""
"194",81,"Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"195",82,"Wayra","OptiWi-Fi","200,000","convertible_note","2014-06-01","Details",""
"196",83,"Wayra","Gotcha Ninjas","57,000","grant","2014-03-01","Details","Dead"
"197",84,"Wayra","Lernstift","500,000","product_crowdfunding","2014-08-27","Details",""
"198",85,"Wayra","Datamolino","39,250","seed","2013-09-01","Details",""
"199",86,"Wayra","Popdeem","500,000","seed","2014-05-21","Details",""
"200",87,"Wayra","Cleverlize","50,000","seed","2013-01-01","Details",""
"201",88,"Wayra","Lernstift","62,500","seed","2013-08-10","Details",""
"202",89,"Mangrove Capital Partners","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"203",90,"Greycroft Partners","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"204",91,"Texas Atlantic Capital","zyncd","600,000","venture","2016-04-16","Details",""
"205",92,"Wayra","Conker","40,000","convertible_note","2013-02-01","Details",""
"206",93,"Wayra","zyncd","110,000","venture","2014-09-01","Details",""
"207",94,"Texas Atlantic Capital","zyncd","","venture","2015-12-01","Details",""
"208",95,"Mangrove Capital Partners","Trustev","3,207,168","convertible_note","2014-11-01","Details","Exited"
"209",96,"Enterprise Ireland","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"210",97,"Wayra","Vbot","40,000","seed","2013-10-01","Details",""
"211",98,"Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"212",99,"Wayra","Superbly.co","50,000","seed","2012-10-01","Details",""
"213",100,"Wayra","hapticom","40,000","seed","2013-09-01","Details",""
"214",101,"Kevin Abosch","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
"215",102,"Wayra","Superbly.co","50,000","seed","2014-05-01","Details",""
"216",103,"Wayra","OptiWi-Fi","285,000","seed","2014-06-01","Details",""
"217",104,"Daniel Kaesmacher","Lernstift","110,000","seed","2013-04-08","Details",""
"218",105,"Wayra","BIG Launcher","50,000","grant","2014-05-01","Details",""
"219",106,"ACT Venture Capital","Hiri","1,000,000","seed","2016-06-09","Details",""
"220",107,"NDRC","Gotcha Ninjas","","seed","2013-02-01","Details","Dead"
"221",108,"Wayra","Superbly.co","50,000","seed","2013-10-01","Details",""
"222",109,"J&T Ventures","zyncd","600,000","venture","2016-04-16","Details",""
"223",110,"Shane Naughton","Trustev","3,000,000","seed","2013-10-30","Details","Exited"
