"","V1","V2","V3","V4","V5","V6","V7","V8"
"52",30,"Wild Blue Cohort","HomeTouch","150,000","seed","2015-09-01","Details",""
"53",31,"Passion Capital","HomeTouch","700,000","venture","2016-07-20","Details",""
"54",32,"Wild Blue Cohort","HomeTouch","400,000","seed","2015-12-22","Details",""
"55",33,"Illumina","Desktop Genetics","","venture","2016-01-11","Details",""
"56",34,"Boundary Capital Partners LLP","Desktop Genetics","1,300,000","venture","2014-08-06","Details",""
"57",35,"Bupa","HomeTouch","200,000","venture","2017-03-06","Details",""
"58",36,"Global Founders Capital","HomeTouch","200,000","venture","2017-03-06","Details",""
"59",37,"Nominet Trust","HomeTouch","200,000","venture","2017-03-06","Details",""
"60",38,"Jonathan Milner","Desktop Genetics","1,400,000","venture","2015-09-15","Details",""
"61",39,"Wild Blue Cohort","HomeTouch","700,000","venture","2016-07-20","Details",""
"62",40,"Healthbox","HomeTouch","80,000","seed","2013-07-01","Details",""
"63",41,"Darrin Disley","Desktop Genetics","1,400,000","venture","2015-09-15","Details",""
"64",42,"Blue Cross Blue Shield","GeckoCap","50,000","seed","2012-09-12","Details","Exited"
"65",43,"Healthbox","CareHubs","","seed","2012-04-04","Details",""
"66",44,"Healthbox","SportsClinicPlus","","seed","2013-01-22","Details",""
"67",45,"Blue Cross Blue Shield","SwipeSense","9,700,000","venture","2015-06-10","Details",""
"68",46,"Healthbox","PUSH Wellness","","seed","2012-04-04","Details",""
"69",47,"Techstars","Yosko","100,000","convertible_note","2016-03-31","Details",""
"70",48,"Intel","Medopad","700,000","undisclosed","2014-03-13","Details",""
"71",49,"Cedars Sinai Medical Center","Yosko","100,000","convertible_note","2016-03-31","Details",""
"72",50,"Global Founders Capital","HomeTouch","700,000","venture","2016-07-20","Details",""
"73",51,"Techstars","Yosko","","seed","2014-03-12","Details",""
"74",52,"Sandbox Industries","SwipeSense","","venture","2012-09-12","Details",""
"75",53,"TEXO Ventures","SwipeSense","1,700,000","venture","2014-04-21","Details",""
"76",54,"Healthbox","SwipeSense","","seed","2012-04-04","Details",""
