"","V1","V2","V3","V4","V5","V6","V7","V8"
"47",47,"Blueprint Health","Keona Health","2,585,000","venture","2014-03-31","Details",""
"48",48,"Blueprint Health","Needl","20,000","seed","2012-03-29","Details",""
"49",49,"Blueprint Health","TweeQ","20,000","seed","2016-05-01","Details",""
"50",50,"Blueprint Health","RubiconMD","20,000","seed","2014-01-01","Details",""
"51",51,"Blueprint Health","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"52",52,"Blueprint Health","EnHatch","20,000","seed","2012-07-19","Details",""
"53",53,"Blueprint Health","Twiage","20,000","seed","2014-01-01","Details",""
"54",54,"Blueprint Health","Genterpret","20,000","seed","2013-09-26","Details",""
"55",55,"Blueprint Health","iMedicare","400,000","seed","2013-09-07","Details",""
"56",56,"Blueprint Health","AllazoHealth","20,000","seed","2012-07-19","Details",""
"57",57,"LaunchBox Digital","Keona Health","20,000","seed","2013-01-01","Details",""
"58",58,"New York Digital Health Accelerator","aidin","20,000","seed","2012-03-29","Details",""
"59",59,"Blueprint Health","iMedicare","20,000","seed","2013-01-01","Details",""
"60",60,"Blueprint Health","GlucoIQ","20,000","seed","2015-02-05","Details",""
"61",61,"Blueprint Health","Decisive Health","20,000","seed","2014-01-01","Details",""
"62",62,"Blueprint Health","HRS","20,000","seed","2012-07-19","Details",""
"63",63,"Blueprint Health","Nurep","1,700,000","seed","2015-01-28","Details",""
"64",64,"Blueprint Health","PatientPrep","20,000","seed","2016-05-01","Details",""
"65",65,"Blueprint Health","Moving Analytics","20,000","seed","2015-02-05","Details",""
"66",66,"Blueprint Health","ProofPilot","20,000","seed","2014-01-01","Details",""
"67",67,"Blueprint Health","Hedway","20,000","seed","2014-07-01","Details","Dead"
"68",68,"500startups","SimplifiMed","","seed","2016-05-01","Details",""
"69",69,"Blueprint Health","CredSimple","20,000","seed","2013-09-26","Details",""
"70",70,"Blueprint Health","SimplifiMed","","seed","2016-02-01","Details",""
"71",71,"500startups","DecisiveHealth","20,000","seed","2014-01-01","Details",""
"72",72,"Blueprint Health","Artemis","","seed","2013-09-26","Details",""
"73",73,"Blueprint Health","OhMD","20,000","seed","2014-07-01","Details",""
"74",1,"Blueprint Health","GroupHub","20,000","seed","2015-02-05","Details",""
"75",2,"Blueprint Health","Psocratic","20,000","seed","2015-07-01","Details",""
"76",3,"Blueprint Health","Meddik","750,000","seed","2012-05-24","Details",""
"77",4,"Blueprint Health","Healthy Bytes","20,000","seed","2015-02-05","Details",""
"78",5,"FCA Venture Partners","MediQuire","4,000,000","venture","2016-04-04","Details",""
"79",6,"Blueprint Health","Nurep","20,000","seed","2013-01-01","Details",""
"80",7,"Hudson River Capital Partners","Stirplate","575,000","seed","2014-12-14","Details",""
"81",8,"500 Startups","SimplifiMed","125,000","seed","2016-09-09","Details",""
"82",9,"Blueprint Health","Signifikance","20,000","seed","2015-02-05","Details",""
"83",10,"Blueprint Health","MediQuire","20,000","seed","2014-01-01","Details",""
"84",11,"Chris Dixon","Meddik","750,000","seed","2012-05-24","Details",""
"85",12,"Primary Venture Partners","CredSimple","2,738,150","seed","2015-07-02","Details",""
"86",13,"StartX","Nurep","1,700,000","seed","2015-01-28","Details",""
"87",14,"Blueprint Health","Touch Surgery","20,000","seed","2013-01-01","Details",""
"88",15,"HealthX Ventures","Moving Analytics","1,100,000","seed","2016-06-01","Details",""
"89",16,"Blueprint Health","PulseBeat","20,000","seed","2014-01-01","Details",""
"90",17,"Blueprint Health","Bind Health","20,000","seed","2015-07-01","Details","Exited"
"91",18,"Blueprint Health","IntelligentM","","seed","2013-01-14","Details",""
"92",19,"Great Oaks Venture Capital","Meddik","750,000","seed","2012-05-24","Details",""
"93",20,"Rock Creek Capital","BoardVitals","1,100,000","venture","2015-07-29","Details",""
"94",21,"Blueprint Health","InquisitHealth","20,000","seed","2012-03-29","Details",""
"95",22,"Blueprint Health","DocASAP","20,000","seed","2013-01-01","Details",""
"96",23,"Bowery Capital","CredSimple","2,000,000","seed","2016-11-24","Details",""
"97",24,"Blueprint Health","Wellsbi","20,000","seed","2016-05-01","Details",""
"98",25,"Cue Ball, LLC","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"99",26,"Blueprint Health","Crediyo","20,000","seed","2015-07-01","Details",""
"100",27,"Mundi Ventures","RubiconMD","4,000,000","venture","2016-06-01","Details",""
"101",28,"Blueprint Health","OhMD","","seed","2016-05-01","Details",""
"102",29,"Blueprint Health","PadInMotion","20,000","seed","2013-01-14","Details",""
"103",30,"Bowery Capital","CredSimple","2,738,150","seed","2015-07-02","Details",""
"104",31,"Blueprint Health","EMBI","20,000","seed","2012-07-19","Details",""
"105",32,"Peter Verrillo","EnHatch","250,000","seed","2012-09-20","Details",""
"106",33,"Blueprint Health","Keona Health","20,000","seed","2013-01-01","Details",""
"107",34,"Blueprint Health","Luminate Health","1,000,000","seed","2013-10-08","Details",""
"108",35,"John Levinson","Twiage","1,250,000","seed","2016-02-01","Details",""
"109",36,"Blueprint Health","SymbiosisHealth","20,000","seed","2012-07-19","Details","Exited"
"110",37,"Blueprint Health","MediQuire","4,000,000","venture","2016-04-04","Details",""
"111",38,"Blueprint Health","ThriveStreams","20,000","seed","2016-05-01","Details",""
"112",39,"Active Venture Partners","Healthify","6,500,000","venture","2017-07-11","Details",""
"113",40,"Amino Capital","Nurep","1,700,000","seed","2015-01-28","Details",""
"114",41,"United Talent Agency","Moving Analytics","20,000","seed","2013-05-01","Details",""
"115",42,"Meridian Street Capital","CredSimple","2,000,000","seed","2016-11-24","Details",""
"116",43,"Clayton Associates","MediQuire","4,000,000","venture","2016-04-04","Details",""
"117",44,"Blueprint Health","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"118",45,"Eideard Venture Capital","OhMD","1,200,000","seed","2017-03-02","Details",""
"119",46,"Launchpad Digital Health","Decisive Health","","venture","2016-03-10","Details",""
"120",47,"John Martinson","EMBI","","venture","2017-01-09","Details",""
"121",48,"Blueprint Health","Stirplate","20,000","seed","2014-07-14","Details",""
"122",49,"ForgeHealth","Moving Analytics","1,100,000","seed","2016-06-01","Details",""
"123",50,"Blueprint Health","MedPilot","20,000","seed","2015-07-01","Details",""
"124",51,"DeNA","NexHealth","2,150,000","seed","2016-09-09","Details",""
"125",52,"Red Bear Angels","Twiage","1,250,000","seed","2016-02-01","Details",""
"126",53,"Carl Byers","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"127",54,"Blueprint Health","StaffInsight","20,000","seed","2013-09-26","Details",""
"128",55,"Stanley Park Ventures.","Blue Mesa Health","640,000","convertible_note","2017-05-01","Details",""
"129",56,"Blueprint Health","Luminate Health","20,000","seed","2013-01-01","Details",""
"130",57,"Bessemer Venture Partners","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"131",58,"Hudson River Capital Partners","MedPilot","750,000","seed","2016-04-06","Details",""
"132",59,"Blueprint Health","Sparkite","20,000","seed","2016-05-01","Details",""
"133",60,"Jeffrey Parker","Twiage","1,250,000","seed","2016-02-01","Details",""
"134",61,"HealthX Ventures","Moving Analytics","1,400,000","seed","2016-06-01","Details",""
"135",62,"Great Oaks Venture Capital","MediQuire","","seed","2015-05-05","Details",""
"136",63,"Blueprint Health","Limestone Labs","20,000","seed","2015-02-05","Details",""
"137",64,"Tom Hirschfeld","MedPilot","750,000","seed","2016-04-06","Details",""
"138",65,"KEC Ventures","Luminate Health","1,000,000","seed","2013-10-08","Details",""
"139",66,"Blueprint Health","TapGenes","20,000","seed","2015-02-05","Details",""
"140",67,"Zach Weinberg","Meddik","750,000","seed","2012-05-24","Details",""
"141",68,"DreamIt Ventures","InquisitHealth","","seed","2016-03-15","Details",""
"142",69,"General Catalyst Partners","aidin","600,000","venture","2012-06-16","Details",""
"143",70,"Blueprint Health","aidin","20,000","seed","2012-03-29","Details",""
"144",71,"FLOODGATE","EnHatch","","seed","2016-03-07","Details",""
"145",72,"Blueprint Health","Position Health","20,000","seed","2015-07-01","Details",""
"146",73,"Blueprint Health","GeriJoy","20,000","seed","2012-07-19","Details",""
"147",74,"Blueprint Health","BoardVitals","20,000","seed","2013-09-26","Details",""
"148",75,"FCA Venture Partners","ProcuredHealth","4,000,000","venture","2014-03-20","Details",""
"149",76,"Kapor Capital","Healthify","2,500,000","seed","2016-05-17","Details",""
"150",77,"Bradley C. Harrison","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"151",78,"Volcano Capital","MediQuire","4,000,000","venture","2016-04-04","Details",""
"152",79,"StartCaps Ventures","Nurep","1,700,000","seed","2015-01-28","Details",""
"153",80,"Chicago Ventures","CredSimple","2,000,000","seed","2016-11-24","Details",""
"154",81,"Silicon Badia","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"155",82,"Blueprint Health","AdhereTech","600,000","seed","2011-07-19","Details",""
"156",83,"Zimmerman Ventures","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"157",84,"Hudson River Capital Partners","InquisitHealth","597,001","seed","2013-01-29","Details",""
"158",85,"Howard Goldstein","EMBI","","venture","2017-01-09","Details",""
"159",86,"iSeed Ventures","NexHealth","2,150,000","seed","2016-09-09","Details",""
"160",87,"Blueprint Health","MedPilot","750,000","seed","2016-04-06","Details",""
"161",88,"Beta Operators Fund","EMBI","","venture","2017-01-09","Details",""
"162",89,"Red Swan Ventures","aidin","600,000","venture","2012-06-16","Details",""
"163",90,"Blueprint Health","Healthify","20,000","seed","2013-09-26","Details",""
"164",91,"Blueprint Health","DaisyBill","20,000","seed","2012-07-19","Details",""
"165",92,"Blueprint Health","DocDelta","20,000","seed","2015-07-01","Details",""
"166",93,"Waterline Ventures","RubiconMD","4,000,000","venture","2016-06-01","Details",""
"167",94,"SeedInvest","Healthify","500,000","seed","2014-05-14","Details",""
"168",95,"500 Startups","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"169",96,"MultiPlan","DocASAP","800,000","seed","2013-09-05","Details",""
"170",97,"Blue Cross Blue Shield","Healthify","2,500,000","seed","2016-05-17","Details",""
"171",98,"Mobio Technologies","Blue Mesa Health","325,000","convertible_note","2016-09-27","Details",""
"172",99,"Blueprint Health","SymCat","20,000","seed","2012-03-29","Details",""
"173",100,"Blueprint Health","Blue Mesa Health","640,000","convertible_note","2017-05-01","Details",""
"174",101,"Blueprint Health","DocASAP","","seed","2013-09-05","Details",""
"175",102,"Band of Angels","aidin","600,000","venture","2012-06-16","Details",""
"176",103,"HLM Venture Partners","aidin","600,000","venture","2012-06-16","Details",""
"177",104,"BlueCross BlueShield Venture Partners","Healthify","6,500,000","venture","2017-07-11","Details",""
"178",105,"Visionnaire Ventures","EnHatch","","seed","2016-03-07","Details",""
"179",106,"StartUp Health","DocDelta","","venture","2016-02-09","Details",""
"180",107,"Primary Venture Partners","Healthify","2,500,000","seed","2016-05-17","Details",""
"181",108,"Blueprint Health","Keona Health","2,585,000","venture","2014-03-31","Details",""
"182",109,"Kevin Mahaffey","CredSimple","2,738,150","seed","2015-07-02","Details",""
"183",110,"Acumen","Healthify","2,500,000","seed","2016-05-17","Details",""
"184",111,"Blueprint Health","Needl","20,000","seed","2012-03-29","Details",""
"185",112,"Blueprint Health","TweeQ","20,000","seed","2016-05-01","Details",""
"186",113,"Primary Venture Partners","Healthify","6,500,000","venture","2017-07-11","Details",""
"187",114,"Blueprint Health","RubiconMD","20,000","seed","2014-01-01","Details",""
"188",115,"Launchpad Digital Health","Moving Analytics","1,100,000","seed","2016-06-01","Details",""
"189",116,"Heritage Group","ProcuredHealth","10,000,000","venture","2016-06-14","Details",""
"190",117,"Charlie Songhurst","aidin","600,000","venture","2012-06-16","Details",""
"191",118,"Blueprint Health","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"192",119,"F-Prime Capital Partners","ProcuredHealth","1,100,000","seed","2012-08-03","Details",""
"193",120,"Blueprint Health","EnHatch","20,000","seed","2012-07-19","Details",""
"194",121,"Blueprint Health","Twiage","20,000","seed","2014-01-01","Details",""
"195",122,"Blueprint Health","Genterpret","20,000","seed","2013-09-26","Details",""
"196",123,"Scout Ventures","HealthyOut","1,200,000","seed","2013-01-14","Details","Exited"
"197",124,"Blueprint Health","iMedicare","400,000","seed","2013-09-07","Details",""
"198",125,"Jump Capital","ProcuredHealth","4,000,000","venture","2014-03-20","Details",""
"199",126,"New York Digital Health Accelerator","AllazoHealth","100,000","convertible_note","2014-07-22","Details",""
"200",127,"Blueprint Health","AllazoHealth","20,000","seed","2012-07-19","Details",""
"201",128,"AltaIR Capital","EnHatch","","seed","2014-08-07","Details",""
"202",129,"Milestone Venture Partners","Healthify","2,500,000","seed","2016-05-17","Details",""
"203",130,"Waterline Ventures","RubiconMD","1,300,000","seed","2014-12-22","Details",""
"204",131,"Health Insight Capital","ProcuredHealth","10,000,000","venture","2016-06-14","Details",""
"205",132,"Founder Collective","Meddik","750,000","seed","2012-05-24","Details",""
"206",133,"Life Sciences Angel Network","Twiage","1,250,000","seed","2016-02-01","Details",""
"207",134,"Blueprint Health","iMedicare","20,000","seed","2013-01-01","Details",""
"208",135,"Pallasite Ventures","Blue Mesa Health","640,000","convertible_note","2017-05-01","Details",""
"209",136,"Blueprint Health","GlucoIQ","20,000","seed","2015-02-05","Details",""
"210",137,"Blueprint Health","Decisive Health","20,000","seed","2014-01-01","Details",""
"211",138,"Alchemist Accelerator","PathDrugomics","28,000","seed","2013-07-10","Details",""
"212",139,"Flaviu Simihaian","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"213",140,"Oxeon","RubiconMD","1,300,000","seed","2014-12-22","Details",""
"214",141,"500 Startups","SimplifiMed","","seed","2016-02-01","Details",""
"215",142,"USC Viterbi Startup Garage","Moving Analytics","20,000","seed","2013-05-01","Details",""
"216",143,"Episode 1","Touch Surgery","1,000,000","seed","2014-05-19","Details",""
"217",144,"Blueprint Health","HRS","20,000","seed","2012-07-19","Details",""
"218",145,"Valence Ventures","iMedicare","400,000","seed","2013-09-07","Details",""
"219",146,"Tigerlabs","CredSimple","2,738,150","seed","2015-07-02","Details",""
"220",147,"The Wallace H. Coulter Foundation","Moving Analytics","25,000","seed","2015-02-01","Details",""
"221",148,"Blueprint Health","Nurep","1,700,000","seed","2015-01-28","Details",""
"222",149,"Blueprint Health","PatientPrep","20,000","seed","2016-05-01","Details",""
"223",150,"Stanford University","Moving Analytics","1,400,000","seed","2016-06-01","Details",""
"224",151,"National Science Foundation","Moving Analytics","50,000","seed","2013-06-01","Details",""
"225",152,"Primary Ventures","CredSimple","2,000,000","seed","2016-11-24","Details",""
"226",153,"Blueprint Health","Moving Analytics","20,000","seed","2015-02-05","Details",""
"227",154,"BR Ventures","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"228",155,"Peter Hotz","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"229",156,"Blueprint Health","ProofPilot","20,000","seed","2014-01-01","Details",""
"230",157,"Brooklyn Bridge Ventures","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"231",158,"California HealthCare Foundation","RubiconMD","750,000","seed","2016-09-22","Details",""
"232",159,"Launchpad Digital Health","Moving Analytics","1,400,000","seed","2016-06-01","Details",""
"233",160,"Esther Dyson","ProofPilot","1,850,000","seed","2016-05-10","Details",""
"234",161,"Blueprint Health","Hedway","20,000","seed","2014-07-01","Details","Dead"
"235",162,"Blueprint Health","CredSimple","20,000","seed","2013-09-26","Details",""
"236",163,"DreamIt Ventures","PadInMotion","","venture","2016-09-16","Details",""
"237",164,"Blueprint Health","SimplifiMed","","seed","2016-02-01","Details",""
"238",165,"Blueprint Health","Artemis","","seed","2013-09-26","Details",""
"239",166,"Blueprint Health","OhMD","20,000","seed","2014-07-01","Details",""
"240",167,"DreamIt Ventures","Decisive Health","50,000","seed","2015-05-15","Details",""
"241",168,"Silicon Badia","Meddik","750,000","seed","2012-05-24","Details",""
"242",169,"Collaborative Fund","Meddik","750,000","seed","2012-05-24","Details",""
